id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
77711,The Vegetable - FC Road,"Shivaji Nagar,Pune",--,Too Few Ratings,� 350,"North Indian,Continental",1.15E+13,https://www.swiggy.com/restaurants/the-vegetable-fc-road-shivaji-nagar-narayan-peth-pune-77711,"The Vegetable - FC Road, 1251/2, Behind Champion Sports, Next to R Deccan Mall, FC Road, Pune",Menu/77711.json
86336,Waffle Affairs,Bareilly,3.5,20+ ratings,� 300,"Desserts,Pizzas",1.27E+13,https://www.swiggy.com/restaurants/waffle-affairs-dd-puram-janakpuri-bareilly-86336,"Waffle Affairs, Shop no. 1 & 2, 307, Janakpuri Bareilly UP",Menu/86336.json
184004,Super 28 Kheechadi,"GOTA,Ahmedabad",--,Too Few Ratings,� 200,Gujarati,2.07E+13,https://www.swiggy.com/restaurants/super-28-kheechadi-jagatpur-chandkheda-ahmedabad-184004,"Super 28 Kheechadi, B- 602 , Belevedere , Godrej Garden City , Jagatpur , Ahmeadabad , 382481",Menu/184004.json
186331,Avyan's Restaurant,Bijnor,3,20+ ratings,� 200,"North Indian,South Indian",2.27E+13,https://www.swiggy.com/restaurants/avyans-restaurant-geeta-nagri-geeta-nagari-bijnor-186331,"Avyan's Restaurant, Bharat vihar colony Bijnor",Menu/186331.json
476911,"M BHASIN"" S KITCHEN",Kanpur,3.7,20+ ratings,� 150,"North Indian,Indian",2.27E+13,https://www.swiggy.com/restaurants/m-bhasin-s-kitchen-chawla-market-saket-nagar-kanpur-476911,"M BHASIN"" S KITCHEN, 127/770A w-1 saket nagar kanpur 208014",Menu/476911.json
372579,JD CHINESE FAST FOOD,"Greater Kailash 2,Delhi",4.3,20+ ratings,� 250,"Chinese,Pastas",2.33E+13,https://www.swiggy.com/restaurants/jd-chinese-fast-food-greater-kailash-2-kalkaji-delhi-372579,"JD CHINESE FAST FOOD, SHOP NO.2,A-1 DOUBLE STOREY KALKAJI,TUGLAKABAD,KALKAJI,SOUTH,EAST DELHI-110019",Menu/372579.json
378079,KHANSAMA,Noida-1,--,Too Few Ratings,� 300,Indian,1.27E+13,https://www.swiggy.com/restaurants/khansama-noida-expressway-noida-1-378079,"KHANSAMA, HA-104, First Floor, Sector-104, Noida, NOIDACITY ZONE-5, Gautam Buddha Nagar (UttarPradesh) -201304",Menu/378079.json
577123,TURKEY THARKY,"Banjara Hills,Hyderabad",--,Too Few Ratings,� 350,"Pizzas,Biryani",2.36E+13,https://www.swiggy.com/restaurants/turkey-tharky-banjara-hills-hyderabad-577123,"TURKEY THARKY, 8-2-677/A1, Banjara Gardens Apartment, building, Road No. 12, Sri Ram Nagar Colony, Banjara Hills, Hyderabad, Telangana 500034, India",Menu/577123.json
535245,THAI LICIOUS,"Banjara Hills,Hyderabad",--,Too Few Ratings,� 600,Thai,1.36E+13,https://www.swiggy.com/restaurants/thai-licious-banjara-hills-hyderabad-535245,"THAI LICIOUS, 8-2-575/1, Naths Reliance Kuteer, Rd Number 7, Zahara Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",Menu/535245.json
559951,Chota Punjab,"Bandra West,Mumbai",--,Too Few Ratings,� 250,"Punjabi,North Indian",2.15E+13,https://www.swiggy.com/restaurants/chota-punjab-bandra-west-mumbai-559951,"Chota Punjab, Cen 272, opposite Amber Prasad apartment , Bandra reclamation west, near lilavati hospital , Mumbai 400050",Menu/559951.json
552050,Mba Maggi Wala,Gandhidham,--,Too Few Ratings,� 200,"Snacks,Pizzas",license,https://www.swiggy.com/restaurants/mba-maggi-wala-gopalpuri-gandhidham-552050,"Mba Maggi Wala, OPP. PRINCE GARDEN RESTURANT,OM CINEPLEX ROAD,GANDHIDHAM",Menu/552050.json
460073,Anand's Pack Rasoi,"Dwarka,Delhi",--,Too Few Ratings,� 400,"Chinese,Indian",2.33E+13,https://www.swiggy.com/restaurants/anands-pack-rasoi-dwarka-delhi-460073,"Anand's Pack Rasoi, H-655 GF Aeronautic School Lane Palam Extn Sec-7 Dwarka New Delhi South West Delhi 110075",Menu/460073.json
171514,Zahtar,"Chinar Park,Kolkata",--,Too Few Ratings,� 500,"Indian,Chinese",1.28E+13,https://www.swiggy.com/restaurants/zahtar-kazi-nazrul-lake-town-kolkata-171514,"Zahtar, 23/22 KAZI NAZRUL ISLAM AVENUE. KOL 54",Menu/171514.json
510877,Pav Bhaji Company,"Nigdi,Pune",--,Too Few Ratings,� 200,"Street Food,Indian",2.15E+13,https://www.swiggy.com/restaurants/pav-bhaji-company-nigdi-pune-510877,"Pav Bhaji Company, Jai Ganesh Shop no. 01, Sector no 29 Plot no 2/5, iskon temple road, near dharamaraj chowk ravet pune PCMC ward No-20, Pune PCMC, Maharashtra-412101",Menu/510877.json
517838,SWARAJYA LUNCH HOME,Latur,--,Too Few Ratings,� 250,"Indian,Snacks",2.15E+13,https://www.swiggy.com/restaurants/swarajya-lunch-home-ausa-road-ambajogai-road-latur-517838,"SWARAJYA LUNCH HOME, AMBAJOGAI ROAD, LATUR, Latur, Latur (Maharashtra), - 413512",Menu/517838.json
563698,Hunger Head,Yamuna-nagar,--,Too Few Ratings,� 100,"Fast Food,Pizzas",license,https://www.swiggy.com/restaurants/hunger-head-vishnu-nagar-yamuna-nagar-563698,"Hunger Head, Shop No 3 Durga Garden Shiv Mandir Wali Gali Jagadhri",Menu/563698.json
26644,The Grand Sweets and Snacks,"Egmore,Chennai",--,Too Few Ratings,� 200,South Indian,1.24E+13,https://www.swiggy.com/restaurants/the-grand-sweets-and-snacks-spurtank-road-egmore-chennai-26644,"The Grand Sweets and Snacks, 45, Spurtank Road, Chetpet, Chennai",Menu/26644.json
557027,ovenly cake and cafe,Ratnagiri,--,Too Few Ratings,� 200,Bakery,2.15E+13,https://www.swiggy.com/restaurants/ovenly-cake-and-cafe-ratnagiri-ratnagiri-557027,"ovenly cake and cafe, gharkul plaza 05 uppar ground ekta marg maruti mandir ratnagiri",Menu/557027.json
432676,Only beef,Pondicherry,--,Too Few Ratings,� 220,Arabian,2.24E+13,https://www.swiggy.com/restaurants/only-beef-auroville-pondicherry-432676,"Only beef, XRJV+WW Periyamudaliyar Chavadi, Tamil Nadu, India",Menu/432676.json
16455,Sandwich Square,"Velachery,Chennai",3.8,20+ ratings,� 150,"Snacks,Street Food",2.24E+13,https://www.swiggy.com/restaurants/sandwich-square-kandhanchavadi-tharamani-chennai-16455,"Sandwich Square, No:15,1st Street,Kalaingar Nagar,Taramani,Chennai -600113",Menu/16455.json
339398,Indian Burrito Company,"Indiranagar,Bangalore",--,Too Few Ratings,� 300,"Continental,Beverages",1.12E+13,https://www.swiggy.com/restaurants/indian-burrito-company-indiranagar-bangalore-339398,"Indian Burrito Company, M/S. KITCHENS OF THE LURU / DILIP NADIG NO. M 22, 10TH MAIN, LIC COLONY, JEEVAN BHIMA NAGAR, BANGALORE",Menu/339398.json
565296,BRUNCH ITALINO,"Central Kolkata,Kolkata",--,Too Few Ratings,� 500,"Bakery,Fast Food",2.28E+13,https://www.swiggy.com/restaurants/brunch-italino-central-kolkata-kolkata-565296,"BRUNCH ITALINO, KALIM CORNER, 42/A, Beck Bagan Row, Lower Range, Ballygunge,???????, Ballygunge, Kolkata, West Bengal 700017, India",Menu/565296.json
22987,HUT-K SPICE KITCHEN,"Madhapur,Hyderabad",--,Too Few Ratings,� 500,"Indian,Chinese",1.36E+13,https://www.swiggy.com/restaurants/hut-k-spice-kitchen-100-feet-road-mega-hills-hyderabad-22987," HUT-K SPICE KITCHEN, PLOT NO 821, 100 FEET ROAD, MADHAPUR, HYDERABAD, Circle No.11, Serilingampally-1, Hyderabad - West Zone, Telangana",Menu/22987.json
440450,Love Eat Chinese Center,Bhilai,--,Too Few Ratings,� 250,Pizzas,2.05E+13,https://www.swiggy.com/restaurants/love-eat-chinese-center-durg-arya-nagar-bhilai-440450,"Love Eat Chinese Center, Santra Badi Durg- DMC ward26-Santrabadi Sindhi Colony -Durg-Lankmark Near Sachdev furniture ,Station Road Chhattisgarh -Durg 491001",Menu/440450.json
564156,Giani icecream,"JP Nagar,Bangalore",--,Too Few Ratings,� 300,"Ice Cream,Beverages",2.12E+13,https://www.swiggy.com/restaurants/giani-icecream-jp-nagar-bangalore-564156,"Giani icecream, #726/A, 24th main, 6th phase,16th cross, J.P nagar Bangalore 560078",Menu/564156.json
425207,Bonn Tonn Gourmet,"Alipore,Kolkata",3.8,20+ ratings,� 500,"Bakery,Desserts",2.28E+13,https://www.swiggy.com/restaurants/bonn-tonn-gourmet-alipore-kolkata-425207,"Bonn Tonn Gourmet, 3, Burdwan Rd, Alipore, Kolkata, West Bengal 700027, India",Menu/425207.json
165789,Panditji Kitchen,"Garia,Kolkata",3.8,500+ ratings,� 200,Indian,2.28E+13,https://www.swiggy.com/restaurants/panditji-kitchen-baghajatin-patuli-kolkata-165789,"Panditji Kitchen, A/46,RABINDRA PALLY,P.O. BAGHAJATIN,KOLKATA-700086",Menu/165789.json
316834,THARAVADU MALABAR BIRYANI,"Whitefield,Bangalore",3.4,100+ ratings,� 230,"Biryani,Kerala",1.12E+13,https://www.swiggy.com/restaurants/tharavadu-malabar-biryani-whitefield-bangalore-316834,"THARAVADU MALABAR BIRYANI, 710, Thubarahalli, Varthur Main Road, Whitefield, Bangalore 560066",Menu/316834.json
540979,THE FOOD WORKSHOP,"South Chd,Chandigarh",--,Too Few Ratings,� 200,"Indian,Chinese",2.30E+13,https://www.swiggy.com/restaurants/the-food-workshop-south-chd-chandigarh-540979,"THE FOOD WORKSHOP, PLOT NO 632 INDUSTRIAL AREA PHASE 2 CHANDIGARH",Menu/540979.json
226600,Burger Zone,"Electronic City,Bangalore",3.8,20+ ratings,� 300,North Indian,2.12E+13,https://www.swiggy.com/restaurants/burger-zone-electronic-city-bangalore-226600,"Burger Zone, 156 3rd cross electronic city Bangalore 560100",Menu/226600.json
213853,Cakes and Desserts By WarmOven,"Viman Nagar,Pune",4.1,100+ ratings,� 200,"Bakery,Desserts",1.15E+13,https://www.swiggy.com/restaurants/warmoven-cakes-and-desserts-viman-nagar-kharadi-pune-213853,"Cakes and Desserts By WarmOven, WarmOven, Village, Haveli, Taluka, Tukaram Nagar, Kharadi, Pune, Maharashtra, India",Menu/213853.json
575660,EAT FIRST RESTAURANT,"Vanasthalipuram,Hyderabad",--,Too Few Ratings,� 400,"Chinese,North Indian",2.36E+13,https://www.swiggy.com/restaurants/eat-first-restaurant-vanasthalipuram-hyderabad-575660,"EAT FIRST RESTAURANT, PLOT NO:-250, B.N REDDY NAGAR, NEAR B.D REDDY GARDEN, TEACHERS COLONY, KARMANGHAT, HYDERABAD, TELANGANA-500070",Menu/575660.json
62618,The Flying Saucer Cafe,"Gomti Nagar,Lucknow",--,Too Few Ratings,� 1200,"North Indian,Chinese",1.27E+13,https://www.swiggy.com/restaurants/the-flying-saucer-cafe-gomti-nagar-lucknow-62618,"The Flying Saucer Cafe, 14-18, Ground Floor, Rohtas Presidential Arcade, Vibhuti Khand, Gomti Nagar, Lucknow",Menu/62618.json
571608,The Brothers Cafe,"Old Palasia,Indore",--,Too Few Ratings,� 200,"Beverages,Fast Food",2.14E+13,https://www.swiggy.com/restaurants/the-brothers-cafe-old-palasia-indore-571608,"The Brothers Cafe, 112, GEETA NAGAR BADI GWALTOLI  INDORE, Indore, Indore, Indore, Madhya  Pradesh - 452001",Menu/571608.json
165050,Mahalaxmi Sweets & Restaurant,"Aliganj,Lucknow",4.2,1K+ ratings,� 300,"Indian,North Indian",1.27E+13,https://www.swiggy.com/restaurants/mahalaxmi-sweets-and-restaurant-aliganj-lucknow-165050,"Mahalaxmi Sweets & Restaurant, Arif Chamber -4 Purania Choraha Aliganj",Menu/165050.json
382878,Yusuf Omlet,"Akota,Vadodara",--,Too Few Ratings,� 250,"Snacks,Street Food",2.07E+13,https://www.swiggy.com/restaurants/yusuf-omlet-akota-vadodara-382878,"Yusuf Omlet, 101, Parshuram Bhattha, Sayajigunj, Akota, Vadodara,390020",Menu/382878.json
512491,Smacky Bite,"Adyar,Chennai",--,Too Few Ratings,� 150,"Snacks,Beverages",2.24E+13,https://www.swiggy.com/restaurants/smacky-bite-adyar-chennai-512491,"Smacky Bite, No. 29, Kanniyammal Shop street, Kasturibai Nagar, Adyar, Chennai.",Menu/512491.json
183786,Scoopz N Shakez,"Urapakkam,Chennai",4.3,20+ ratings,� 200,"Beverages,Ice Cream",2.24E+13,https://www.swiggy.com/restaurants/scoopz-n-shakez-varadharajapuram-mudichur-chennai-183786,"Scoopz N Shakez, No 2, Bharath Nagar Main Road, Varadharajapuram, Mudichur, Chennai - 600048.",Menu/183786.json
376087,Mom s Kitchen,Solapur,--,Too Few Ratings,� 150,Indian,2.15E+13,https://www.swiggy.com/restaurants/mom-s-kitchen-central-sakhar-peth-solapur-376087,"Mom s Kitchen, 4, hirkani balaji housing society hotgi road behind Apex hospital solapur",Menu/376087.json
565885,NangPha Cloud Kitchen,Sivasagar,--,Too Few Ratings,� 300,Indian,2.03E+13,https://www.swiggy.com/restaurants/nangpha-cloud-kitchen-sivasagar-sivasagar-565885,"NangPha Cloud Kitchen, Sivasagar Amulapatty HCB Road, Ward No 7, Sivasagar Town, Sivasadar Sadar Sub Division, Sivasagar, Assam- 785640",Menu/565885.json
557553,Hotel Bahar,"Banjara Hills,Hyderabad",--,Too Few Ratings,� 400,Pizzas,2.36E+13,https://www.swiggy.com/restaurants/hotel-bahar-banjara-hills-hyderabad-557553,"Hotel Bahar, H NO 8-2-397, ROAD NO 5, DEVARAKONDA BASTHI, OPP A1 CHICKEN CENTER, BANJARA HILLS",Menu/557553.json
322208,Burma Burma,"Central Kolkata,Kolkata",4.4,50+ ratings,� 1500,Burmese,1.28E+13,https://www.swiggy.com/restaurants/burma-burma-central-park-street-area-kolkata-322208,"Burma Burma, 18 M, GF, Stephen Court, Park Street Kolkata",Menu/322208.json
479275,12AM Bakers and Cafe,"Gomti Nagar,Lucknow",--,Too Few Ratings,� 150,"Bakery,Fast Food",2.27E+13,https://www.swiggy.com/restaurants/12am-bakers-and-cafe-gomti-nagar-lucknow-479275,"12AM Bakers and Cafe, 5/567, in front of Sadar Tehseel, Sector 6, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",Menu/479275.json
469091,House of biriyani,"Battarahalli,Bangalore",--,Too Few Ratings,� 300,"Biryani,Indian",2.12E+13,https://www.swiggy.com/restaurants/house-of-biriyani-battarahalli-bangalore-469091,"House of biriyani, 4th Cross, Seegehalli Main Rd, Manjunatha Nagara Layout, Bharathi Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",Menu/469091.json
530591,SUI Indian Fast Foods,"Kothrud,Pune",--,Too Few Ratings,� 200,"Chinese,Snacks",2.15E+13,https://www.swiggy.com/restaurants/sui-indian-fast-foods-kothrud-pune-530591,"SUI Indian Fast Foods, HIDDEN KITCHEN, 82/22, S-10, NEW D P  ROAD, SHASTRINAGAR, KOTHRUD, PUNE ,  Karve Road, Pune, Maharashtra",Menu/530591.json
93054,KARACHI BAKERY,"Lingampally & Nalagandla,Hyderabad",4,500+ ratings,� 400,"Bakery,Pizzas",1.36E+13,https://www.swiggy.com/restaurants/karachi-bakery-sree-krishna-colony-huda-layout-hyderabad-93054,"KARACHI BAKERY, House No. -1000/301/23, Plot no. 23, Sy. no. 301, Sree krishna Colony, Nallagandla, Hyderabad",Menu/93054.json
578443,SHARMA G RESTAURANT,Meerut,--,Too Few Ratings,� 300,"Chinese,Snacks",2.27E+13,https://www.swiggy.com/restaurants/sharma-g-restaurant-pallavpuram-meerut-578443,"SHARMA G RESTAURANT, H NO 2 BALAJI GARDEN OPP YOGIPURAM CHOKI ,SHOBHAPUR ,MEERUT",Menu/578443.json
380174,Chin Ling,"Begumpet,Hyderabad",4,50+ ratings,� 200,"Chinese,Snacks",1.36E+13,https://www.swiggy.com/restaurants/chin-ling-begumpet-hyderabad-380174,"Chin Ling, 9 1 94 A SD Road,Secunderabad Circle No 18 Old MCH Circle VII Secunderabad Division Hyderabad 500003",Menu/380174.json
569479,The pizza,"Jasola,Delhi",--,Too Few Ratings,� 200,"Pizzas,Burgers",2.33E+13,https://www.swiggy.com/restaurants/the-pizza-jasola-delhi-569479,"The pizza, shop no-c-6 gali no 13 om nagar near narshing saha ki kothi village meethapur badarpur, meethapur sarita vihar, south east delhi-110044",Menu/569479.json
541324,Spicy Bite,Noida-1,--,Too Few Ratings,� 200,"Fast Food,Snacks",2.27E+13,https://www.swiggy.com/restaurants/spicy-bite-sector-50-noida-1-541324,"Spicy Bite, sec-76 , SECTOR-76 NOIDA, NOIDA CITY ZONE-4, Gautam Buddha Nagar , Uttar Pradesh - 201301",Menu/541324.json
38174,Indus Pizza,"Lake Town,Kolkata",3.6,100+ ratings,� 400,"Pizzas,Fast Food",2.28E+13,https://www.swiggy.com/restaurants/indus-pizza-opposite-vip-computer-centre-kestopur-kolkata-38174,"Indus Pizza, BC-22, Anurupa pally, Kestopur, kolkata, 700101",Menu/38174.json
73944,Pathans Hotel,Thrissur,4.4,1K+ ratings,� 200,"South Indian,North Indian",1.13E+13,https://www.swiggy.com/restaurants/pathans-hotel-round-south-thrissur-73944,"Pathans Hotel, Kuruppam, Round South, Poothole, Thrissur",Menu/73944.json
497632,MEISTER OF WAFFLES,"Governorpet,Vijayawada",--,Too Few Ratings,� 200,"Waffle,Beverages",2.01E+13,https://www.swiggy.com/restaurants/meister-of-waffles-governorpet-vijayawada-497632,"MEISTER OF WAFFLES, 31-23-1/8,opposite sri chaitanya  school,maruthi nagar, Vijayawada  (Urban), Krishna, Andhra Pradesh - 520004",Menu/497632.json
299769,Sandhya Chinese Fast Food,"Panchkula,Chandigarh",3.3,50+ ratings,� 150,"Chinese,Snacks",2.08E+13,https://www.swiggy.com/restaurants/sandhya-chinese-fast-food-panchkula-sector-7-chandigarh-299769,"Sandhya Chinese Fast Food, SHOP NO.38,SECTOR-7,MOTHER TERESA,MINI	MARKET,PANCHKULA,HARYANA-134109",Menu/299769.json
517352,Chinese Tadka,"Sector 15_FBD,Gurgaon",--,Too Few Ratings,� 250,"Chinese,North Indian",2.08E+13,https://www.swiggy.com/restaurants/chinese-tadka-sector-15-fbd-faridabad-517352,"Chinese Tadka, Shop 11, Opposite Sector 3, Ballabhgarh, Faridabad, Haryana - 121004",Menu/517352.json
356924,Sandwich Junction,Bhilai,4,20+ ratings,� 100,Fast Food,2.05E+13,https://www.swiggy.com/restaurants/sandwich-junction-nehru-nagar-vidya-vihar-colony-bhilai-356924,"Sandwich Junction, 20K/4, Nehru Nagar West, Vidya Vihar Colony, Nehru Nagar, Chhattisgarh 490020, India",Menu/356924.json
384941,FUKING CHINESE,"BTM,Bangalore",--,Too Few Ratings,� 400,"Chinese,Seafood",license,https://www.swiggy.com/restaurants/fuking-chinese-btm-bangalore-384941,"FUKING CHINESE, #24 shop no 5 Shree Eshwara Towers, 3rd B Cross Road, 18th Main Rd, opp. to canara bank, BTM 2nd Stage, Kuvempu Nagar, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka 560076, India",Menu/384941.json
567590,Greecania,"Swargate,Pune",--,Too Few Ratings,� 150,"Ice Cream,Desserts",1.15E+13,https://www.swiggy.com/restaurants/greecania-swargate-pune-567590,"Greecania, SR. NO. 1479, STORE NO. 3, STATUS POINT,  TILAK ROAD, SADASHIV PETH, PUNE, Kasba  Vishrambag, Pune, Maharashtra-411030",Menu/567590.json
574743,B.K fast food & Restaurant,"Ganeshguri,Guwahati",--,Too Few Ratings,� 290,North Indian,license,https://www.swiggy.com/restaurants/b-k-fast-food-and-restaurant-ganeshguri-guwahati-574743,"B.K fast food & Restaurant, GUWAHATI ASSAM",Menu/574743.json
388404,Aligarh Biryani,"Electronic City,Bangalore",--,Too Few Ratings,� 400,"Biryani,Combo",2.12E+13,https://www.swiggy.com/restaurants/aligarh-biryani-electronic-city-bangalore-388404,"Aligarh Biryani, NO.428, K.NO 94/1 KONAPPANA AGRAHARA, NEAR INFOSYS GATE 06, ELECTRONIC CITY POST, B.B.M.P South (Karnataka) - 560100",Menu/388404.json
390758,Grameen Kulfi,Trichy,4.6,50+ ratings,� 120,"Ice Cream,Desserts",1.24E+13,https://www.swiggy.com/restaurants/grameen-kulfi-hidayath-nagar-anna-nagar-thillai-nagar-trichy-390758,"Grameen Kulfi, SHOP NO 355 D, UKKIRAKKALI AMMAN KOIL STREET, ANNANAGAR, TENNUR, TIRUCHIRAPPALLI, Tamil Nadu-620017",Menu/390758.json
374441,kasturi kitchen,Arrah,2.9,20+ ratings,� 300,"Biryani,Chinese",2.04E+13,https://www.swiggy.com/restaurants/kasturi-kitchen-maula-bagh-nawada-arrah-374441,"kasturi kitchen, station road, nawad Chow,k Arrah",Menu/374441.json
558603,BLUE BITE CAFE,"Manasarovar,Jaipur",--,Too Few Ratings,� 200,"Beverages,Street Food",2.22E+13,https://www.swiggy.com/restaurants/blue-bite-cafe-manasarovar-jaipur-558603,"BLUE BITE CAFE, 117/2 AGARWAL FARM MANSAROVAR JAIPUR",Menu/558603.json
111594,Aahar Bhojanalaya,Patna,3.4,50+ ratings,� 200,Indian,2.04E+13,https://www.swiggy.com/restaurants/aahar-bhojanalaya-khajpura-patna-111594,"Aahar Bhojanalaya, Pillar No 10, fulwarisharif road, Bailey road Khajpura",Menu/111594.json
541965,KAMATCHI HOME RESTAURANT,"Gandhipuram,Coimbatore",--,Too Few Ratings,� 100,Indian,1.24E+13,https://www.swiggy.com/restaurants/kamatchi-home-restaurant-gandhipuram-coimbatore-541965,"KAMATCHI HOME RESTAURANT, NO:30 RANGANNA COUNTER STREET,RATHINAPURI,COIMBATORE",Menu/541965.json
459507,The Relish Restaurant,Panipat,--,Too Few Ratings,� 250,"Chinese,Indian",2.08E+13,https://www.swiggy.com/restaurants/the-relish-restaurant-captain-nagar-panipat-459507,"The Relish Restaurant, sukhdev nagar sukhdev nagar panipat ",Menu/459507.json
425879,Aaharam,"Gomti Nagar,Lucknow",--,Too Few Ratings,� 100,"North Indian,Continental",2.27E+13,https://www.swiggy.com/restaurants/aaharam-gomti-nagar-lucknow-425879,"Aaharam, Ground 1st floor Kiosk 1 & 2 Vikas Khand-3  Gomti Nagar, GOMTI NAGAR, Nagar  Nigam Food Safety Zone-17, Lucknow,  Uttar Pradesh - 226010",Menu/425879.json
432554,Pizza Point,Gauriganj,3.3,20+ ratings,� 199,"Italian,Continental",1.27E+13,https://www.swiggy.com/restaurants/pizza-point-gauriganj-gauriganj-432554,"Pizza Point, shop no -2 and 4 jamon shoping center katra lal ganj, near BOB gauriganj -UP - 227409",Menu/432554.json
62604,APNA SANDWICH - SAKET,"Old Palasia,Indore",3.8,500+ ratings,� 200,"Fast Food,Snacks",2.14E+13,https://www.swiggy.com/restaurants/apna-sandwich-saket-navneet-plaza-old-palasia-indore-62604,"APNA SANDWICH - SAKET, 23, Nagar Nigam Market Old Palasia Indore",Menu/62604.json
564049,MEAT CHEESE N BREAD,"BTM,Bangalore",--,Too Few Ratings,� 200,"Chinese,Pizzas",2.12E+13,https://www.swiggy.com/restaurants/meat-cheese-n-bread-koramangala-bangalore-564049,"MEAT CHEESE N BREAD, GROUND FLOOR OPP SALARPURIA ASCENT JYOTHI NIWAS COLLEGE ROAD KORAMANGALA 5TH BLOCK BTM LAYOUT BANGALORE 560095",Menu/564049.json
538311,Punjabi Paratha Junction,"Manikonda,Hyderabad",--,Too Few Ratings,� 200,"Indian,Punjabi",2.36E+13,https://www.swiggy.com/restaurants/punjabi-paratha-junction-manikonda-hyderabad-538311,"Punjabi Paratha Junction, Sy No.67, Shop No 4 & 5, Road No 20, Eat N Shop Drive In, Alkapur Township, Manikonda, Manikonda(Jagir), Rajendranagar, Rangareddi, Telangana-500089",Menu/538311.json
449107,Indian Food Plaza,Moradabad,3.8,100+ ratings,� 250,"Chinese,Indian",2.27E+13,https://www.swiggy.com/restaurants/indian-food-plaza-prakash-nagar-moradabad-449107,"Indian Food Plaza, KHUSALPUR ROAD NEAR ARYAN PUBLIC SCHOOL 13-MAJHOLA ZONE-7  MORADABAD",Menu/449107.json
91992,Roll is Roll,"Lajpat Nagar,Delhi",3.9,20+ ratings,� 300,North Indian,2.33E+13,https://www.swiggy.com/restaurants/roll-is-roll-nehru-nagar-lajpat-nagar-delhi-91992,"Roll is Roll, Shop No-6, Nehru Nagar, New Delhi, 110065",Menu/91992.json
419627,Momo Monk,"Kothapet & Dilsukhnagar,Hyderabad",3.9,50+ ratings,� 180,"Chinese,Snacks",1.36E+13,https://www.swiggy.com/restaurants/momo-monk-kothapet-and-dilsukhnagar-hyderabad-419627,"Momo Monk, SY NO.01, H NO.11-9-63, ANITHA DAYAKAR REDDY BUILDING, SAROORNAGAR, Circle No.3 (LB Nagar including old LB Nagar Gaddiannaram Municipality), Hyderabad East Zone, Telangana-500035",Menu/419627.json
503798,Sandwich Junction,"Whitefield,Bangalore",--,Too Few Ratings,� 400,Fast Food,2.12E+13,https://www.swiggy.com/restaurants/sandwich-junction-whitefield-bangalore-503798,"Sandwich Junction, 3rd Floor, Saritha Splendour LSR Opinions Building, Near Gopalan School, Seethramapalya, ITPL Main Road, Whitefield, Bangalore 560037",Menu/503798.json
32780,Late Night,"JP Nagar,Bangalore",4.1,1K+ ratings,� 300,"North Indian,Chinese",1.12E+13,https://www.swiggy.com/restaurants/late-night-jp-nagar-j-p-nagar-bangalore-32780,"Late Night, LATENIGHT HOSPITALITY LLP  1st Floor, 175/176, Bannerghatta Road, Bilekahalli-560076",Menu/32780.json
390528,Burger Pro Planet,"Indirapuram,Delhi",--,Too Few Ratings,� 250,Fast Food,2.27E+13,https://www.swiggy.com/restaurants/burger-pro-planet-indirapuram-noida-1-390528,"Burger Pro Planet, Near Axis Bank, P.K Road, Ahinsha Khand 2, Indirapuram, Ghaziabad,201001",Menu/390528.json
266089,Scoops,"Banjara Hills,Hyderabad",4.5,100+ ratings,� 200,"Desserts,Ice Cream",1.36E+13,https://www.swiggy.com/restaurants/scoops-banjara-hills-hyderabad-266089,"Scoops, H.NO.8-2-684/5/3/1, ROAD NO.12, BANJARA HILLS, HYDERABAD.	",Menu/266089.json
569654,Mukesh Pizza Corner,"Indirapuram,Delhi",--,Too Few Ratings,� 250,"Pizzas,Chinese",2.27E+13,https://www.swiggy.com/restaurants/mukesh-pizza-corner-indirapuram-noida-1-569654,"Mukesh Pizza Corner, SE-16 E NIHO SCOTTISH THE MALL, AHINSA KHAND-II, MALL ROAD GHAZIABAD, UTTAR PRADESH , Makanpur, Indirapuram, Ghaziabad Nagar Nigam Zone-6, Ghaziabad, Uttar Pradesh - 201014",Menu/569654.json
442179,New Lassi Corner,"Electronic City,Bangalore",--,Too Few Ratings,� 110,"Beverages,Fast Food",2.12E+13,https://www.swiggy.com/restaurants/new-lassi-corner-electronic-city-bangalore-442179,"New Lassi Corner, VM29+CCH, Krishna Reddy Layout, Electronic City, Bengaluru, Karnataka 560100, India",Menu/442179.json
534298,DADDY S SHAWARMA & GRILLS,"Electronic City,Bangalore",--,Too Few Ratings,� 200,"Arabian,Chinese",2.12E+13,https://www.swiggy.com/restaurants/daddy-s-shawarma-and-grills-electronic-city-bangalore-534298,"DADDY S SHAWARMA & GRILLS, 10th Cross Road , Celebrity Paradise Layout Doddathaguru, Ph - 1, Celebrity Paradise Layout, Doddathoguru, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",Menu/534298.json
281282,MINI PUNJAB,North-goa,3.8,20+ ratings,� 400,"North Indian,Chinese",2.06E+13,https://www.swiggy.com/restaurants/mini-punjab-baga-calangute-central-goa-281282,"MINI PUNJAB, No 406,sim Vaddo, Arpora, Bardez,opposite GO KART RACING North Goa-403516",Menu/281282.json
